Joint1(deg),Joint2(deg),Joint3(deg),Joint4(deg),Joint5(deg),Joint6(deg)
37.61,79.64,-46.47,-30.92,-118.85,1.00
37.61,79.64,-46.47,-30.92,-118.85,1.00
37.61,79.64,-46.47,-30.92,-118.85,1.00
37.61,79.64,-46.47,-30.92,-118.85,1.00
37.61,79.64,-46.47,-30.92,-118.85,1.00
37.61,79.64,-46.47,-30.92,-118.85,1.00
37.61,79.64,-46.47,-30.92,-118.85,1.00
37.61,79.64,-46.47,-30.92,-118.85,1.00
37.61,79.64,-46.47,-30.92,-118.85,1.00
37.52,79.64,-46.46,-30.93,-118.75,1.00
37.52,79.64,-46.46,-30.93,-118.75,1.00
37.52,79.64,-46.46,-30.93,-118.75,1.00
37.52,79.64,-46.46,-30.93,-118.75,1.00
37.12,79.60,-46.43,-30.96,-118.32,0.99
37.12,79.60,-46.43,-30.96,-118.32,0.99
37.12,79.60,-46.43,-30.96,-118.32,0.99
37.12,79.60,-46.43,-30.96,-118.32,0.99
36.55,79.52,-46.39,-30.99,-117.67,0.98
36.55,79.52,-46.39,-30.99,-117.67,0.98
36.55,79.52,-46.39,-30.99,-117.67,0.98
36.55,79.52,-46.39,-30.99,-117.67,0.98
35.94,79.44,-46.35,-31.03,-116.97,0.97
35.94,79.44,-46.35,-31.03,-116.97,0.97
35.94,79.44,-46.35,-31.03,-116.97,0.97
35.94,79.44,-46.35,-31.03,-116.97,0.97
35.42,79.36,-46.32,-31.05,-116.37,0.97
35.42,79.36,-46.32,-31.05,-116.37,0.97
35.42,79.36,-46.32,-31.05,-116.37,0.97
35.42,79.36,-46.32,-31.05,-116.37,0.97
35.12,79.32,-46.30,-31.07,-116.03,0.96
35.12,79.32,-46.30,-31.07,-116.03,0.96
35.12,79.32,-46.30,-31.07,-116.03,0.96
35.12,79.32,-46.30,-31.07,-116.03,0.96
35.29,79.37,-46.30,-31.07,-116.27,0.96
35.29,79.37,-46.30,-31.07,-116.27,0.96
35.29,79.37,-46.30,-31.07,-116.27,0.96
35.29,79.37,-46.30,-31.07,-116.27,0.96
34.82,79.32,-46.26,-31.13,-115.79,0.95
34.82,79.32,-46.26,-31.13,-115.79,0.95
34.82,79.32,-46.26,-31.13,-115.79,0.95
34.82,79.32,-46.26,-31.13,-115.79,0.95
34.18,79.21,-46.20,-31.18,-115.09,0.93
34.18,79.21,-46.20,-31.18,-115.09,0.93
34.18,79.21,-46.20,-31.18,-115.09,0.93
34.18,79.21,-46.20,-31.18,-115.09,0.93
33.51,79.09,-46.15,-31.24,-114.35,0.92
33.51,79.09,-46.15,-31.24,-114.35,0.92
33.51,79.09,-46.15,-31.24,-114.35,0.92
33.51,79.09,-46.15,-31.24,-114.35,0.92
32.95,78.98,-46.11,-31.28,-113.71,0.91
32.95,78.98,-46.11,-31.28,-113.71,0.91
32.95,78.98,-46.11,-31.28,-113.71,0.91
32.95,78.98,-46.11,-31.28,-113.71,0.91
32.61,78.92,-46.08,-31.31,-113.33,0.90
32.61,78.92,-46.08,-31.31,-113.33,0.90
32.61,78.92,-46.08,-31.31,-113.33,0.90
32.61,78.92,-46.08,-31.31,-113.33,0.90
32.88,78.99,-46.10,-31.30,-113.66,0.90
32.88,78.99,-46.10,-31.30,-113.66,0.90
32.88,78.99,-46.10,-31.30,-113.66,0.90
32.88,78.99,-46.10,-31.30,-113.66,0.90
32.44,78.95,-46.05,-31.35,-113.25,0.89
32.44,78.95,-46.05,-31.35,-113.25,0.89
32.44,78.95,-46.05,-31.35,-113.25,0.89
32.44,78.95,-46.05,-31.35,-113.25,0.89
31.82,78.84,-46.00,-31.41,-112.60,0.87
31.82,78.84,-46.00,-31.41,-112.60,0.87
31.82,78.84,-46.00,-31.41,-112.60,0.87
31.82,78.84,-46.00,-31.41,-112.60,0.87
31.15,78.70,-45.95,-31.48,-111.87,0.85
31.15,78.70,-45.95,-31.48,-111.87,0.85
31.15,78.70,-45.95,-31.48,-111.87,0.85
31.15,78.70,-45.95,-31.48,-111.87,0.85
30.56,78.57,-45.90,-31.53,-111.22,0.84
30.56,78.57,-45.90,-31.53,-111.22,0.84
30.56,78.57,-45.90,-31.53,-111.22,0.84
30.56,78.57,-45.90,-31.53,-111.22,0.84
30.18,78.48,-45.88,-31.56,-110.79,0.83
30.18,78.48,-45.88,-31.56,-110.79,0.83
30.18,78.48,-45.88,-31.56,-110.79,0.83
30.18,78.48,-45.88,-31.56,-110.79,0.83
30.17,78.49,-45.88,-31.56,-110.79,0.83
30.17,78.49,-45.88,-31.56,-110.79,0.83
30.17,78.49,-45.88,-31.56,-110.79,0.83
30.17,78.49,-45.88,-31.56,-110.79,0.83
29.75,78.49,-45.82,-31.62,-110.46,0.81
29.75,78.49,-45.82,-31.62,-110.46,0.81
29.75,78.49,-45.82,-31.62,-110.46,0.81
29.75,78.49,-45.82,-31.62,-110.46,0.81
29.09,78.44,-45.77,-31.69,-109.86,0.79
29.09,78.44,-45.77,-31.69,-109.86,0.79
29.09,78.44,-45.77,-31.69,-109.86,0.79
29.09,78.44,-45.77,-31.69,-109.86,0.79
28.33,78.35,-45.71,-31.76,-109.15,0.76
28.33,78.35,-45.71,-31.76,-109.15,0.76
28.33,78.35,-45.71,-31.76,-109.15,0.76
28.33,78.35,-45.71,-31.76,-109.15,0.76
27.63,78.25,-45.66,-31.82,-108.48,0.74
27.63,78.25,-45.66,-31.82,-108.48,0.74
27.63,78.25,-45.66,-31.82,-108.48,0.74
27.63,78.25,-45.66,-31.82,-108.48,0.74
27.13,78.18,-45.62,-31.86,-107.99,0.73
27.13,78.18,-45.62,-31.86,-107.99,0.73
27.13,78.18,-45.62,-31.86,-107.99,0.73
27.13,78.18,-45.62,-31.86,-107.99,0.73
26.78,78.13,-45.60,-31.88,-107.65,0.72
26.78,78.13,-45.60,-31.88,-107.65,0.72
26.78,78.13,-45.60,-31.88,-107.65,0.72
26.78,78.13,-45.60,-31.88,-107.65,0.72
26.91,78.21,-45.59,-31.89,-107.84,0.71
26.91,78.21,-45.59,-31.89,-107.84,0.71
26.91,78.21,-45.59,-31.89,-107.84,0.71
26.91,78.21,-45.59,-31.89,-107.84,0.71
26.34,78.18,-45.53,-31.95,-107.36,0.69
26.34,78.18,-45.53,-31.95,-107.36,0.69
26.34,78.18,-45.53,-31.95,-107.36,0.69
26.34,78.18,-45.53,-31.95,-107.36,0.69
25.63,78.12,-45.45,-32.02,-106.71,0.66
25.63,78.12,-45.45,-32.02,-106.71,0.66
25.63,78.12,-45.45,-32.02,-106.71,0.66
25.63,78.12,-45.45,-32.02,-106.71,0.66
24.91,78.04,-45.39,-32.08,-106.03,0.64
24.91,78.04,-45.39,-32.08,-106.03,0.64
24.91,78.04,-45.39,-32.08,-106.03,0.64
24.91,78.04,-45.39,-32.08,-106.03,0.64
24.32,77.97,-45.33,-32.13,-105.47,0.62
24.32,77.97,-45.33,-32.13,-105.47,0.62
24.32,77.97,-45.33,-32.13,-105.47,0.62
24.32,77.97,-45.33,-32.13,-105.47,0.62
24.32,77.97,-45.33,-32.13,-105.47,0.62
24.32,77.97,-45.33,-32.13,-105.47,0.62
23.99,77.93,-45.30,-32.15,-105.16,0.61
23.99,77.93,-45.30,-32.15,-105.16,0.61
23.50,77.86,-45.26,-32.18,-104.68,0.59
23.50,77.86,-45.26,-32.18,-104.68,0.59
23.50,77.86,-45.26,-32.18,-104.68,0.59
23.50,77.86,-45.26,-32.18,-104.68,0.59
22.80,77.76,-45.20,-32.23,-104.00,0.57
22.80,77.76,-45.20,-32.23,-104.00,0.57
22.80,77.76,-45.20,-32.23,-104.00,0.57
22.80,77.76,-45.20,-32.23,-104.00,0.57
22.05,77.65,-45.14,-32.27,-103.25,0.55
22.05,77.65,-45.14,-32.27,-103.25,0.55
22.05,77.65,-45.14,-32.27,-103.25,0.55
22.05,77.65,-45.14,-32.27,-103.25,0.55
22.05,77.65,-45.14,-32.27,-103.25,0.55
21.39,77.55,-45.09,-32.32,-102.60,0.54
21.39,77.55,-45.09,-32.32,-102.60,0.54
21.39,77.55,-45.09,-32.32,-102.60,0.54
21.39,77.55,-45.09,-32.32,-102.60,0.54
20.96,77.50,-45.05,-32.34,-102.18,0.52
20.96,77.50,-45.05,-32.34,-102.18,0.52
20.96,77.50,-45.05,-32.34,-102.18,0.52
20.96,77.50,-45.05,-32.34,-102.18,0.52
20.56,77.45,-45.02,-32.37,-101.79,0.51
20.56,77.45,-45.02,-32.37,-101.79,0.51
20.56,77.45,-45.02,-32.37,-101.79,0.51
20.56,77.45,-45.02,-32.37,-101.79,0.51
20.94,77.51,-45.05,-32.35,-102.18,0.52
20.94,77.51,-45.05,-32.35,-102.18,0.52
20.94,77.51,-45.05,-32.35,-102.18,0.52
20.94,77.51,-45.05,-32.35,-102.18,0.52
20.94,77.51,-45.05,-32.35,-102.18,0.52
20.66,77.39,-45.06,-32.40,-101.89,0.49
20.66,77.39,-45.06,-32.40,-101.89,0.49
20.66,77.39,-45.06,-32.40,-101.89,0.49
20.32,77.06,-45.14,-32.46,-101.37,0.45
20.32,77.06,-45.14,-32.46,-101.37,0.45
20.32,77.06,-45.14,-32.46,-101.37,0.45
20.32,77.06,-45.14,-32.46,-101.37,0.45
19.96,76.61,-45.24,-32.52,-100.75,0.42
19.96,76.61,-45.24,-32.52,-100.75,0.42
19.96,76.61,-45.24,-32.52,-100.75,0.42
19.96,76.61,-45.24,-32.52,-100.75,0.42
19.64,76.18,-45.35,-32.57,-100.18,0.39
19.64,76.18,-45.35,-32.57,-100.18,0.39
19.64,76.18,-45.35,-32.57,-100.18,0.39
19.64,76.18,-45.35,-32.57,-100.18,0.39
19.42,75.88,-45.42,-32.60,-99.77,0.36
19.42,75.88,-45.42,-32.60,-99.77,0.36
19.42,75.88,-45.42,-32.60,-99.77,0.36
19.42,75.88,-45.42,-32.60,-99.77,0.36
19.29,75.74,-45.45,-32.62,-99.55,0.35
19.29,75.74,-45.45,-32.62,-99.55,0.35
19.29,75.74,-45.45,-32.62,-99.55,0.35
19.29,75.74,-45.45,-32.62,-99.55,0.35
19.22,75.83,-45.42,-32.64,-99.61,0.34
19.22,75.83,-45.42,-32.64,-99.61,0.34
19.22,75.83,-45.42,-32.64,-99.61,0.34
19.22,75.83,-45.42,-32.64,-99.61,0.34
18.90,75.47,-45.51,-32.69,-99.19,0.30
18.90,75.47,-45.51,-32.69,-99.19,0.30
18.90,75.47,-45.51,-32.69,-99.19,0.30
18.90,75.47,-45.51,-32.69,-99.19,0.30
18.55,74.93,-45.66,-32.75,-98.63,0.27
18.55,74.93,-45.66,-32.75,-98.63,0.27
18.55,74.93,-45.66,-32.75,-98.63,0.27
18.55,74.93,-45.66,-32.75,-98.63,0.27
18.22,74.36,-45.82,-32.80,-98.07,0.24
18.22,74.36,-45.82,-32.80,-98.07,0.24
18.22,74.36,-45.82,-32.80,-98.07,0.24
18.22,74.36,-45.82,-32.80,-98.07,0.24
17.97,73.91,-45.95,-32.83,-97.63,0.21
17.97,73.91,-45.95,-32.83,-97.63,0.21
17.97,73.91,-45.95,-32.83,-97.63,0.21
17.97,73.91,-45.95,-32.83,-97.63,0.21
17.81,73.67,-46.01,-32.85,-97.37,0.20
17.81,73.67,-46.01,-32.85,-97.37,0.20
17.81,73.67,-46.01,-32.85,-97.37,0.20
17.81,73.67,-46.01,-32.85,-97.37,0.20
17.83,73.99,-45.90,-32.85,-97.56,0.20
17.83,73.99,-45.90,-32.85,-97.56,0.20
17.83,73.99,-45.90,-32.85,-97.56,0.20
17.83,73.99,-45.90,-32.85,-97.56,0.20
17.29,74.27,-45.68,-32.89,-97.22,0.16
17.29,74.27,-45.68,-32.89,-97.22,0.16
17.29,74.27,-45.68,-32.89,-97.22,0.16
17.29,74.27,-45.68,-32.89,-97.22,0.16
16.57,74.63,-45.36,-32.92,-96.72,0.12
16.57,74.63,-45.36,-32.92,-96.72,0.12
16.57,74.63,-45.36,-32.92,-96.72,0.12
16.57,74.63,-45.36,-32.92,-96.72,0.12
15.82,75.00,-45.01,-32.95,-96.18,0.09
15.82,75.00,-45.01,-32.95,-96.18,0.09
15.82,75.00,-45.01,-32.95,-96.18,0.09
15.82,75.00,-45.01,-32.95,-96.18,0.09
15.20,75.30,-44.72,-32.97,-95.71,0.06
15.20,75.30,-44.72,-32.97,-95.71,0.06
15.20,75.30,-44.72,-32.97,-95.71,0.06
15.20,75.30,-44.72,-32.97,-95.71,0.06
14.84,75.46,-44.56,-32.98,-95.43,0.05
14.84,75.46,-44.56,-32.98,-95.43,0.05
14.84,75.46,-44.56,-32.98,-95.43,0.05
14.84,75.46,-44.56,-32.98,-95.43,0.05
15.09,75.29,-44.73,-32.98,-95.64,0.05
15.09,75.29,-44.73,-32.98,-95.64,0.05
15.09,75.29,-44.73,-32.98,-95.64,0.05
15.09,75.29,-44.73,-32.98,-95.64,0.05
14.82,74.90,-44.88,-33.02,-95.32,0.01
14.82,74.90,-44.88,-33.02,-95.32,0.01
14.82,74.90,-44.88,-33.02,-95.32,0.01
14.82,74.90,-44.88,-33.02,-95.32,0.01
14.53,74.21,-45.15,-33.06,-94.83,-0.03
14.53,74.21,-45.15,-33.06,-94.83,-0.03
14.53,74.21,-45.15,-33.06,-94.83,-0.03
14.53,74.21,-45.15,-33.06,-94.83,-0.03
14.25,73.43,-45.45,-33.10,-94.30,-0.07
14.25,73.43,-45.45,-33.10,-94.30,-0.07
14.25,73.43,-45.45,-33.10,-94.30,-0.07
14.25,73.43,-45.45,-33.10,-94.30,-0.07
14.01,72.75,-45.71,-33.12,-93.85,-0.10
14.01,72.75,-45.71,-33.12,-93.85,-0.10
14.01,72.75,-45.71,-33.12,-93.85,-0.10
14.01,72.75,-45.71,-33.12,-93.85,-0.10
13.87,72.37,-45.85,-33.14,-93.59,-0.11
13.87,72.37,-45.85,-33.14,-93.59,-0.11
13.87,72.37,-45.85,-33.14,-93.59,-0.11
13.87,72.37,-45.85,-33.14,-93.59,-0.11
14.01,72.73,-45.71,-33.12,-93.84,-0.10
14.01,72.73,-45.71,-33.12,-93.84,-0.10
14.01,72.73,-45.71,-33.12,-93.84,-0.10
14.01,72.73,-45.71,-33.12,-93.84,-0.10
13.74,72.67,-45.74,-33.16,-93.66,-0.13
13.74,72.67,-45.74,-33.16,-93.66,-0.13
13.74,72.67,-45.74,-33.16,-93.66,-0.13
13.74,72.67,-45.74,-33.16,-93.66,-0.13
13.37,72.24,-45.89,-33.20,-93.26,-0.17
13.37,72.24,-45.89,-33.20,-93.26,-0.17
13.37,72.24,-45.89,-33.20,-93.26,-0.17
13.37,72.24,-45.89,-33.20,-93.26,-0.17
12.96,71.63,-46.09,-33.23,-92.76,-0.21
12.96,71.63,-46.09,-33.23,-92.76,-0.21
12.96,71.63,-46.09,-33.23,-92.76,-0.21
12.96,71.63,-46.09,-33.23,-92.76,-0.21
12.59,71.01,-46.30,-33.26,-92.27,-0.24
12.59,71.01,-46.30,-33.26,-92.27,-0.24
12.59,71.01,-46.30,-33.26,-92.27,-0.24
12.59,71.01,-46.30,-33.26,-92.27,-0.24
12.32,70.56,-46.46,-33.28,-91.91,-0.26
12.32,70.56,-46.46,-33.28,-91.91,-0.26
12.32,70.56,-46.46,-33.28,-91.91,-0.26
12.32,70.56,-46.46,-33.28,-91.91,-0.26
12.32,70.56,-46.46,-33.28,-91.91,-0.26
12.13,70.31,-46.54,-33.29,-91.68,-0.27
12.13,70.31,-46.54,-33.29,-91.68,-0.27
12.13,70.31,-46.54,-33.29,-91.68,-0.27
11.79,69.89,-46.68,-33.30,-91.24,-0.29
11.79,69.89,-46.68,-33.30,-91.24,-0.29
11.79,69.89,-46.68,-33.30,-91.24,-0.29
11.79,69.89,-46.68,-33.30,-91.24,-0.29
11.36,69.36,-46.86,-33.32,-90.69,-0.32
11.36,69.36,-46.86,-33.32,-90.69,-0.32
11.36,69.36,-46.86,-33.32,-90.69,-0.32
11.36,69.36,-46.86,-33.32,-90.69,-0.32
10.92,68.84,-47.03,-33.34,-90.14,-0.34
10.92,68.84,-47.03,-33.34,-90.14,-0.34
10.92,68.84,-47.03,-33.34,-90.14,-0.34
10.92,68.84,-47.03,-33.34,-90.14,-0.34
10.56,68.44,-47.16,-33.36,-89.69,-0.36
10.56,68.44,-47.16,-33.36,-89.69,-0.36
10.56,68.44,-47.16,-33.36,-89.69,-0.36
10.56,68.44,-47.16,-33.36,-89.69,-0.36
10.34,68.25,-47.22,-33.37,-89.43,-0.37
10.34,68.25,-47.22,-33.37,-89.43,-0.37
10.34,68.25,-47.22,-33.37,-89.43,-0.37
10.34,68.25,-47.22,-33.37,-89.43,-0.37
10.34,68.25,-47.22,-33.37,-89.43,-0.37
9.99,68.03,-47.29,-33.38,-89.05,-0.39
9.99,68.03,-47.29,-33.38,-89.05,-0.39
9.99,68.03,-47.29,-33.38,-89.05,-0.39
9.99,68.03,-47.29,-33.38,-89.05,-0.39
10.18,68.29,-47.21,-33.38,-89.36,-0.39
10.18,68.29,-47.21,-33.38,-89.36,-0.39
10.18,68.29,-47.21,-33.38,-89.36,-0.39
10.18,68.29,-47.21,-33.38,-89.36,-0.39
9.74,68.02,-47.30,-33.40,-89.05,-0.42
9.74,68.02,-47.30,-33.40,-89.05,-0.42
9.74,68.02,-47.30,-33.40,-89.05,-0.42
9.74,68.02,-47.30,-33.40,-89.05,-0.42
9.18,67.45,-47.47,-33.42,-88.59,-0.45
9.18,67.45,-47.47,-33.42,-88.59,-0.45
9.18,67.45,-47.47,-33.42,-88.59,-0.45
9.18,67.45,-47.47,-33.42,-88.59,-0.45
8.59,66.76,-47.69,-33.43,-88.09,-0.48
8.59,66.76,-47.69,-33.43,-88.09,-0.48
8.59,66.76,-47.69,-33.43,-88.09,-0.48
8.59,66.76,-47.69,-33.43,-88.09,-0.48
8.07,66.12,-47.90,-33.44,-87.62,-0.50
8.07,66.12,-47.90,-33.44,-87.62,-0.50
8.07,66.12,-47.90,-33.44,-87.62,-0.50
8.07,66.12,-47.90,-33.44,-87.62,-0.50
8.07,66.12,-47.90,-33.44,-87.62,-0.50
7.70,65.70,-48.03,-33.45,-87.28,-0.52
7.70,65.70,-48.03,-33.45,-87.28,-0.52
7.70,65.70,-48.03,-33.45,-87.28,-0.52
7.23,65.24,-48.18,-33.45,-86.86,-0.53
7.23,65.24,-48.18,-33.45,-86.86,-0.53
7.23,65.24,-48.18,-33.45,-86.86,-0.53
7.23,65.24,-48.18,-33.45,-86.86,-0.53
6.59,64.64,-48.36,-33.45,-86.30,-0.55
6.59,64.64,-48.36,-33.45,-86.30,-0.55
6.59,64.64,-48.36,-33.45,-86.30,-0.55
6.59,64.64,-48.36,-33.45,-86.30,-0.55
5.89,64.02,-48.55,-33.45,-85.69,-0.57
5.89,64.02,-48.55,-33.45,-85.69,-0.57
5.89,64.02,-48.55,-33.45,-85.69,-0.57
5.89,64.02,-48.55,-33.45,-85.69,-0.57
5.24,63.47,-48.71,-33.46,-85.13,-0.58
5.24,63.47,-48.71,-33.46,-85.13,-0.58
5.24,63.47,-48.71,-33.46,-85.13,-0.58
5.24,63.47,-48.71,-33.46,-85.13,-0.58
4.75,63.11,-48.82,-33.46,-84.70,-0.60
4.75,63.11,-48.82,-33.46,-84.70,-0.60
4.75,63.11,-48.82,-33.46,-84.70,-0.60
4.75,63.11,-48.82,-33.46,-84.70,-0.60
4.30,62.87,-48.89,-33.46,-84.33,-0.61
4.30,62.87,-48.89,-33.46,-84.33,-0.61
4.30,62.87,-48.89,-33.46,-84.33,-0.61
4.30,62.87,-48.89,-33.46,-84.33,-0.61
3.64,62.56,-48.98,-33.46,-83.79,-0.62
3.64,62.56,-48.98,-33.46,-83.79,-0.62
3.64,62.56,-48.98,-33.46,-83.79,-0.62
3.64,62.56,-48.98,-33.46,-83.79,-0.62
2.88,62.21,-49.07,-33.46,-83.17,-0.64
2.88,62.21,-49.07,-33.46,-83.17,-0.64
2.88,62.21,-49.07,-33.46,-83.17,-0.64
2.88,62.21,-49.07,-33.46,-83.17,-0.64
2.13,61.90,-49.15,-33.46,-82.57,-0.65
2.13,61.90,-49.15,-33.46,-82.57,-0.65
2.13,61.90,-49.15,-33.46,-82.57,-0.65
2.13,61.90,-49.15,-33.46,-82.57,-0.65
2.13,61.90,-49.15,-33.46,-82.57,-0.65
1.51,61.69,-49.20,-33.46,-82.07,-0.67
1.51,61.69,-49.20,-33.46,-82.07,-0.67
1.51,61.69,-49.20,-33.46,-82.07,-0.67
1.06,61.60,-49.23,-33.46,-81.71,-0.68
1.06,61.60,-49.23,-33.46,-81.71,-0.68
1.06,61.60,-49.23,-33.46,-81.71,-0.68
1.06,61.60,-49.23,-33.46,-81.71,-0.68
0.41,61.49,-49.24,-33.46,-81.20,-0.69
0.41,61.49,-49.24,-33.46,-81.20,-0.69
0.41,61.49,-49.24,-33.46,-81.20,-0.69
0.41,61.49,-49.24,-33.46,-81.20,-0.69
-0.39,61.37,-49.26,-33.46,-80.58,-0.71
-0.39,61.37,-49.26,-33.46,-80.58,-0.71
-0.39,61.37,-49.26,-33.46,-80.58,-0.71
-0.39,61.37,-49.26,-33.46,-80.58,-0.71
-1.22,61.27,-49.27,-33.46,-79.95,-0.72
-1.22,61.27,-49.27,-33.46,-79.95,-0.72
-1.22,61.27,-49.27,-33.46,-79.95,-0.72
-1.22,61.27,-49.27,-33.46,-79.95,-0.72
-1.95,61.20,-49.26,-33.46,-79.39,-0.74
-1.95,61.20,-49.26,-33.46,-79.39,-0.74
-1.95,61.20,-49.26,-33.46,-79.39,-0.74
-1.95,61.20,-49.26,-33.46,-79.39,-0.74
-2.46,61.21,-49.25,-33.46,-78.99,-0.75
-2.46,61.21,-49.25,-33.46,-78.99,-0.75
-2.46,61.21,-49.25,-33.46,-78.99,-0.75
-2.46,61.21,-49.25,-33.46,-78.99,-0.75
-3.08,61.25,-49.22,-33.46,-78.52,-0.76
-3.08,61.25,-49.22,-33.46,-78.52,-0.76
-3.08,61.25,-49.22,-33.46,-78.52,-0.76
-3.08,61.25,-49.22,-33.46,-78.52,-0.76
-3.90,61.30,-49.17,-33.47,-77.91,-0.77
-3.90,61.30,-49.17,-33.47,-77.91,-0.77
-3.90,61.30,-49.17,-33.47,-77.91,-0.77
-3.90,61.30,-49.17,-33.47,-77.91,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.03,61.31,-49.16,-33.47,-77.81,-0.77
-4.08,61.23,-49.18,-33.45,-77.77,-0.78
-4.08,61.23,-49.18,-33.45,-77.77,-0.78
-4.08,61.23,-49.18,-33.45,-77.77,-0.78
-4.08,61.23,-49.18,-33.45,-77.77,-0.78
-4.31,60.85,-49.30,-33.43,-77.57,-0.79
-4.31,60.85,-49.30,-33.43,-77.57,-0.79
-4.31,60.85,-49.30,-33.43,-77.57,-0.79
-4.31,60.85,-49.30,-33.43,-77.57,-0.79
-4.65,60.29,-49.47,-33.40,-77.27,-0.80
-4.65,60.29,-49.47,-33.40,-77.27,-0.80
-4.65,60.29,-49.47,-33.40,-77.27,-0.80
-4.65,60.29,-49.47,-33.40,-77.27,-0.80
-5.03,59.68,-49.65,-33.38,-76.93,-0.81
-5.03,59.68,-49.65,-33.38,-76.93,-0.81
-5.03,59.68,-49.65,-33.38,-76.93,-0.81
-5.03,59.68,-49.65,-33.38,-76.93,-0.81
-5.38,59.16,-49.82,-33.36,-76.62,-0.81
-5.38,59.16,-49.82,-33.36,-76.62,-0.81
-5.38,59.16,-49.82,-33.36,-76.62,-0.81
-5.38,59.16,-49.82,-33.36,-76.62,-0.81
-5.63,58.82,-49.92,-33.35,-76.40,-0.82
-5.63,58.82,-49.92,-33.35,-76.40,-0.82
-5.63,58.82,-49.92,-33.35,-76.40,-0.82
-5.63,58.82,-49.92,-33.35,-76.40,-0.82
-5.40,59.17,-49.81,-33.35,-76.60,-0.82
-5.40,59.17,-49.81,-33.35,-76.60,-0.82
-5.40,59.17,-49.81,-33.35,-76.60,-0.82
-5.40,59.17,-49.81,-33.35,-76.60,-0.82
-5.59,59.13,-49.77,-33.30,-76.45,-0.86
-5.59,59.13,-49.77,-33.30,-76.45,-0.86
-5.59,59.13,-49.77,-33.30,-76.45,-0.86
-5.59,59.13,-49.77,-33.30,-76.45,-0.86
-5.89,58.97,-49.74,-33.24,-76.23,-0.89
-5.89,58.97,-49.74,-33.24,-76.23,-0.89
-5.89,58.97,-49.74,-33.24,-76.23,-0.89
-5.89,58.97,-49.74,-33.24,-76.23,-0.89
-6.25,58.75,-49.72,-33.20,-75.96,-0.91
-6.25,58.75,-49.72,-33.20,-75.96,-0.91
-6.25,58.75,-49.72,-33.20,-75.96,-0.91
-6.25,58.75,-49.72,-33.20,-75.96,-0.91
-6.67,58.50,-49.71,-33.15,-75.65,-0.94
-6.67,58.50,-49.71,-33.15,-75.65,-0.94
-6.67,58.50,-49.71,-33.15,-75.65,-0.94
-6.67,58.50,-49.71,-33.15,-75.65,-0.94
-7.10,58.27,-49.69,-33.11,-75.32,-0.96
-7.10,58.27,-49.69,-33.11,-75.32,-0.96
-7.10,58.27,-49.69,-33.11,-75.32,-0.96
-7.10,58.27,-49.69,-33.11,-75.32,-0.96
-7.10,58.27,-49.69,-33.11,-75.32,-0.96
-7.14,58.29,-49.68,-33.10,-75.29,-0.96
-7.14,58.29,-49.68,-33.10,-75.29,-0.96
-7.14,58.29,-49.68,-33.10,-75.29,-0.96
-7.14,58.29,-49.68,-33.10,-75.29,-0.96
-7.44,58.18,-49.72,-33.04,-75.02,-1.00
-7.44,58.18,-49.72,-33.04,-75.02,-1.00
-7.44,58.18,-49.72,-33.04,-75.02,-1.00
-7.44,58.18,-49.72,-33.04,-75.02,-1.00
-7.90,57.87,-49.85,-32.96,-74.61,-1.03
-7.90,57.87,-49.85,-32.96,-74.61,-1.03
-7.90,57.87,-49.85,-32.96,-74.61,-1.03
-7.90,57.87,-49.85,-32.96,-74.61,-1.03
-8.41,57.48,-50.02,-32.89,-74.17,-1.06
-8.41,57.48,-50.02,-32.89,-74.17,-1.06
-8.41,57.48,-50.02,-32.89,-74.17,-1.06
-8.41,57.48,-50.02,-32.89,-74.17,-1.06
-8.87,57.11,-50.19,-32.83,-73.77,-1.08
-8.87,57.11,-50.19,-32.83,-73.77,-1.08
-8.87,57.11,-50.19,-32.83,-73.77,-1.08
-8.87,57.11,-50.19,-32.83,-73.77,-1.08
-9.17,56.88,-50.29,-32.79,-73.51,-1.09
-9.17,56.88,-50.29,-32.79,-73.51,-1.09
-9.17,56.88,-50.29,-32.79,-73.51,-1.09
-9.17,56.88,-50.29,-32.79,-73.51,-1.09
-9.40,56.75,-50.35,-32.76,-73.30,-1.10
-9.40,56.75,-50.35,-32.76,-73.30,-1.10
